,salary,season,Salary Cap,% of Salary Cap,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PTS
0,395000.0,1990-91,11871000.0,0.03327436610226603,0.3,50.2,0.0,70.1,256,5.7
1,494000.0,1991-92,12500000.0,0.03952,0.3,50.2,0.0,70.1,256,5.7
2,500000.0,1992-93,14000000.0,0.03571428571428571,0.3,50.2,0.0,70.1,256,5.7
3,805000.0,1993-94,15175000.0,0.05304777594728172,0.3,50.2,0.0,70.1,256,5.7
4,650000.0,1994-95,15964000.0,0.04071661237785016,0.3,50.2,0.0,70.1,256,5.7
5,1530000.0,1984-85,3600000.0,0.425,3.6,55.9,5.6,72.1,1560,24.6
6,2030000.0,1985-86,4233000.0,0.4795653201039452,3.6,55.9,5.6,72.1,1560,24.6
7,2000000.0,1987-88,6164000.0,0.3244646333549643,3.6,55.9,5.6,72.1,1560,24.6
8,3000000.0,1988-89,7232000.0,0.41482300884955753,3.6,55.9,5.6,72.1,1560,24.6
9,1660000.0,1990-91,11871000.0,0.13983657653104203,3.5,44.2,35.4,90.5,586,14.6
10,2008000.0,1991-92,12500000.0,0.16064,3.5,44.2,35.4,90.5,586,14.6
11,2358000.0,1992-93,14000000.0,0.16842857142857143,3.5,44.2,35.4,90.5,586,14.6
12,1825000.0,1993-94,15175000.0,0.12026359143327842,3.5,44.2,35.4,90.5,586,14.6
13,2200000.0,1994-95,15964000.0,0.13781007266349285,3.5,44.2,35.4,90.5,586,14.6
14,2600000.0,1995-96,23000000.0,0.11304347826086956,3.5,44.2,35.4,90.5,586,14.6
15,3100000.0,1996-97,24363000.0,0.12724212945860527,3.5,44.2,35.4,90.5,586,14.6
16,3300000.0,1997-98,26900000.0,0.12267657992565056,3.5,44.2,35.4,90.5,586,14.6
17,798500.0,2000-01,35500000.0,0.022492957746478873,3.5,44.2,35.4,90.5,586,14.6
18,1226880.0,1997-98,26900000.0,0.0456089219330855,1.1,41.7,23.7,70.3,236,7.8
19,1411000.0,1998-99,30000000.0,0.04703333333333334,1.1,41.7,23.7,70.3,236,7.8
20,1594920.0,1999-00,34000000.0,0.04690941176470588,1.1,41.7,23.7,70.3,236,7.8
21,4500000.0,2000-01,35500000.0,0.1267605633802817,1.1,41.7,23.7,70.3,236,7.8
22,5062500.0,2001-02,42500000.0,0.11911764705882352,1.1,41.7,23.7,70.3,236,7.8
23,5625000.0,2002-03,40271000.0,0.1396786769635718,1.1,41.7,23.7,70.3,236,7.8
24,6187500.0,2003-04,43840000.0,0.1411382299270073,1.1,41.7,23.7,70.3,236,7.8
25,6750000.0,2004-05,43870000.0,0.15386368816959198,1.1,41.7,23.7,70.3,236,7.8
26,3656250.0,2005-06,49500000.0,0.07386363636363637,1.1,41.7,23.7,70.3,236,7.8
27,1968750.0,2006-07,53135000.0,0.03705184906370566,1.1,41.7,23.7,70.3,236,7.8
28,2186000.0,1996-97,24363000.0,0.08972622419242293,2.5,47.2,29.7,81.0,830,18.1
29,9000000.0,1999-00,34000000.0,0.2647058823529412,2.5,47.2,29.7,81.0,830,18.1
30,10130000.0,2000-01,35500000.0,0.2853521126760563,2.5,47.2,29.7,81.0,830,18.1
31,11250000.0,2001-02,42500000.0,0.2647058823529412,2.5,47.2,29.7,81.0,830,18.1
32,12375000.0,2002-03,40271000.0,0.30729308931985794,2.5,47.2,29.7,81.0,830,18.1
33,13500000.0,2003-04,43840000.0,0.3079379562043796,2.5,47.2,29.7,81.0,830,18.1
34,14625000.0,2004-05,43870000.0,0.33337132436744926,2.5,47.2,29.7,81.0,830,18.1
35,5000000.0,2005-06,49500000.0,0.10101010101010101,2.5,47.2,29.7,81.0,830,18.1
36,5400000.0,2006-07,53135000.0,0.1016279288604498,2.5,47.2,29.7,81.0,830,18.1
37,5800000.0,2007-08,55630000.0,0.1042602912097789,2.5,47.2,29.7,81.0,830,18.1
38,6600000.0,2009-10,57700000.0,0.11438474870017332,2.5,47.2,29.7,81.0,830,18.1
39,5994764.0,2016-17,94143000.0,0.06367721445035744,0.5,38.7,36.8,88.0,174,5.3
40,5725000.0,2017-18,99093000.0,0.057774010273177724,0.5,38.7,36.8,88.0,174,5.3
41,398762.0,2005-06,49500000.0,0.00805579797979798,0.5,37.0,32.0,50.0,30,2.7
42,839209.0,2006-07,53135000.0,0.015793902324268375,0.5,37.0,32.0,50.0,30,2.7
43,711517.0,2008-09,58680000.0,0.012125374914792092,0.5,37.0,32.0,50.0,30,2.7
44,75000.0,1987-88,6164000.0,0.012167423750811162,0.5,50.6,53.8,66.5,375,3.6
45,300000.0,1988-89,7232000.0,0.041482300884955754,0.5,50.6,53.8,66.5,375,3.6
46,437000.0,1990-91,11871000.0,0.03681239996630444,0.5,50.6,53.8,66.5,375,3.6
47,547000.0,1991-92,12500000.0,0.04376,0.5,50.6,53.8,66.5,375,3.6
48,250000.0,1992-93,14000000.0,0.017857142857142856,0.5,50.6,53.8,66.5,375,3.6
49,665000.0,2012-13,58044000.0,0.011456825856246985,0.6,44.4,35.0,75.9,337,4.9
50,788872.0,2013-14,58679000.0,0.013443855553093952,0.6,44.4,35.0,75.9,337,4.9
51,915243.0,2014-15,63065000.0,0.014512693252992944,0.6,44.4,35.0,75.9,337,4.9
52,981348.0,2015-16,70000000.0,0.014019257142857143,0.6,44.4,35.0,75.9,337,4.9
53,1914544.0,2016-17,94143000.0,0.020336551841347736,0.6,44.4,35.0,75.9,337,4.9
54,1050961.0,2016-17,94143000.0,0.011163453469721593,0.6,44.4,35.0,75.9,337,4.9
55,1709538.0,2017-18,99093000.0,0.01725185431867034,0.6,44.4,35.0,75.9,337,4.9
56,500000.0,1984-85,3600000.0,0.1388888888888889,4.1,49.8,13.3,78.8,988,14.1
57,600000.0,1985-86,4233000.0,0.14174344436569808,4.1,49.8,13.3,78.8,988,14.1
58,675000.0,1987-88,6164000.0,0.10950681375730045,4.1,49.8,13.3,78.8,988,14.1
59,412718.0,2006-07,53135000.0,0.007767347322856874,0.2,53.4,0.0,64.3,73,2.5
60,297163.0,2008-09,58680000.0,0.005064127471029312,0.2,53.4,0.0,64.3,73,2.5
61,1344120.0,2014-15,63065000.0,0.02131324823594704,0.6,40.2,38.5,60.7,32,3.2
62,1404600.0,2015-16,70000000.0,0.020065714285714287,0.6,40.2,38.5,60.7,32,3.2
63,1465080.0,2016-17,94143000.0,0.015562282910041107,0.6,40.2,38.5,60.7,32,3.2
64,85000.0,1985-86,4233000.0,0.020080321285140562,6.4,41.5,33.2,84.9,653,14.7
65,160000.0,1987-88,6164000.0,0.025957170668397145,6.4,41.5,33.2,84.9,653,14.7
66,375000.0,1988-89,7232000.0,0.05185287610619469,6.4,41.5,33.2,84.9,653,14.7
67,825000.0,1990-91,11871000.0,0.0694970937578974,6.4,41.5,33.2,84.9,653,14.7
68,1309000.0,1991-92,12500000.0,0.10472,6.4,41.5,33.2,84.9,653,14.7
69,1309000.0,1992-93,14000000.0,0.0935,6.4,41.5,33.2,84.9,653,14.7
70,1309000.0,1993-94,15175000.0,0.08626029654036244,6.4,41.5,33.2,84.9,653,14.7
71,1240000.0,1994-95,15964000.0,0.07767476822851416,6.4,41.5,33.2,84.9,653,14.7
72,2090880.0,2013-14,58679000.0,0.03563250907479677,1.0,58.8,0.0,55.3,467,9.7
73,2184960.0,2014-15,63065000.0,0.03464615872512487,1.0,58.8,0.0,55.3,467,9.7
74,2279040.0,2015-16,70000000.0,0.03255771428571429,1.0,58.8,0.0,55.3,467,9.7
75,3140517.0,2016-17,94143000.0,0.033359007042477934,1.0,58.8,0.0,55.3,467,9.7
76,22471910.0,2017-18,99093000.0,0.22677595793850222,1.0,58.8,0.0,55.3,467,9.7
77,311000.0,1991-92,12500000.0,0.02488,0.9,44.9,28.2,77.2,379,5.8
78,522000.0,1992-93,14000000.0,0.03728571428571428,0.9,44.9,28.2,77.2,379,5.8
79,250000.0,1994-95,15964000.0,0.01566023552994237,0.9,44.9,28.2,77.2,379,5.8
80,360000.0,1995-96,23000000.0,0.01565217391304348,0.9,44.9,28.2,77.2,379,5.8
81,290000.0,1996-97,24363000.0,0.01190329598161146,0.9,44.9,28.2,77.2,379,5.8
82,2490360.0,2017-18,99093000.0,0.02513154309587963,1.9,55.0,13.6,72.8,151,8.0
83,342666.0,2010-11,58044000.0,0.005903555923092826,0.7,47.4,0.0,62.8,153,4.6
84,270427.0,2011-12,58044000.0,0.004659000068913238,0.7,47.4,0.0,62.8,153,4.6
85,804131.0,2012-13,58044000.0,0.013853817793398112,0.7,47.4,0.0,62.8,153,4.6
86,916099.0,2013-14,58679000.0,0.015612041786669847,0.7,47.4,0.0,62.8,153,4.6
87,981084.0,2014-15,63065000.0,0.015556711329580591,0.7,47.4,0.0,62.8,153,4.6
88,944520.0,2007-08,55630000.0,0.016978608664389716,1.8,45.0,38.6,82.5,762,10.8
89,1015440.0,2008-09,58680000.0,0.01730470347648262,1.8,45.0,38.6,82.5,762,10.8
90,1086240.0,2009-10,57700000.0,0.018825649913344886,1.8,45.0,38.6,82.5,762,10.8
91,1959577.0,2010-11,58044000.0,0.03376019915925849,1.8,45.0,38.6,82.5,762,10.8
92,7562500.0,2011-12,58044000.0,0.1302890910343877,1.8,45.0,38.6,82.5,762,10.8
93,7750000.0,2012-13,58044000.0,0.1335193990765626,1.8,45.0,38.6,82.5,762,10.8
94,7312500.0,2013-14,58679000.0,0.12461868811670274,1.8,45.0,38.6,82.5,762,10.8
95,7750000.0,2014-15,63065000.0,0.12288908269246016,1.8,45.0,38.6,82.5,762,10.8
96,8000000.0,2015-16,70000000.0,0.11428571428571428,1.8,45.0,38.6,82.5,762,10.8
97,12500000.0,2016-17,94143000.0,0.13277673326747608,1.8,45.0,38.6,82.5,762,10.8
98,1500000.0,2017-18,99093000.0,0.0151372952680815,1.8,45.0,38.6,82.5,762,10.8
99,1471382.0,2017-18,99093000.0,0.014848495857426862,1.8,45.0,38.6,82.5,762,10.8
100,906480.0,2006-07,53135000.0,0.01705994165804084,0.2,33.9,25.0,56.6,82,2.1
101,974400.0,2007-08,55630000.0,0.017515728923242855,0.2,33.9,25.0,56.6,82,2.1
102,1042440.0,2008-09,58680000.0,0.017764826175869122,0.2,33.9,25.0,56.6,82,2.1
103,83305.0,2010-11,58044000.0,0.001435204327751361,0.2,33.9,25.0,56.6,82,2.1
104,800000.0,1984-85,3600000.0,0.2222222222222222,3.1,48.4,31.2,74.1,923,20.0
105,626240.0,1985-86,4233000.0,0.14794235766595795,3.1,48.4,31.2,74.1,923,20.0
106,715700.0,1987-88,6164000.0,0.11610966904607398,3.1,48.4,31.2,74.1,923,20.0
107,715700.0,1988-89,7232000.0,0.09896294247787611,3.1,48.4,31.2,74.1,923,20.0
108,1115000.0,1990-91,11871000.0,0.09392637520006739,3.1,48.4,31.2,74.1,923,20.0
109,1232000.0,1991-92,12500000.0,0.09856,3.1,48.4,31.2,74.1,923,20.0
110,1351000.0,1992-93,14000000.0,0.0965,3.1,48.4,31.2,74.1,923,20.0
111,1471000.0,1993-94,15175000.0,0.09693574958813839,3.1,48.4,31.2,74.1,923,20.0
112,150000.0,1993-94,15175000.0,0.009884678747940691,3.1,48.4,31.2,74.1,923,20.0
113,125562.0,2008-09,58680000.0,0.002139775051124744,1.2,27.3,29.8,97.0,19,4.6
114,400000.0,1984-85,3600000.0,0.1111111111111111,4.0,46.9,37.8,84.6,1042,11.5
115,550000.0,1985-86,4233000.0,0.12993149066855658,4.0,46.9,37.8,84.6,1042,11.5
116,625000.0,1987-88,6164000.0,0.10139519792342634,4.0,46.9,37.8,84.6,1042,11.5
117,675000.0,1988-89,7232000.0,0.09333517699115045,4.0,46.9,37.8,84.6,1042,11.5
118,725000.0,1990-91,11871000.0,0.06107320360542499,4.0,46.9,37.8,84.6,1042,11.5
119,725000.0,1991-92,12500000.0,0.058,4.0,46.9,37.8,84.6,1042,11.5
120,1330000.0,1992-93,14000000.0,0.095,4.0,46.9,37.8,84.6,1042,11.5
121,1690000.0,1993-94,15175000.0,0.11136738056013179,4.0,46.9,37.8,84.6,1042,11.5
122,2080000.0,1994-95,15964000.0,0.13029315960912052,4.0,46.9,37.8,84.6,1042,11.5
123,1276320.0,2008-09,58680000.0,0.021750511247443764,0.5,50.3,28.6,79.7,293,5.3
124,1372080.0,2009-10,57700000.0,0.02377954939341421,0.5,50.3,28.6,79.7,293,5.3
125,1467840.0,2010-11,58044000.0,0.025288401902005375,0.5,50.3,28.6,79.7,293,5.3
126,981084.0,2014-15,63065000.0,0.015556711329580591,0.5,50.3,28.6,79.7,293,5.3
127,4300000.0,2015-16,70000000.0,0.06142857142857143,0.5,50.3,28.6,79.7,293,5.3
128,4600000.0,2016-17,94143000.0,0.04886183784243119,0.5,50.3,28.6,79.7,293,5.3
129,4961798.0,2017-18,99093000.0,0.0500721342577175,0.5,50.3,28.6,79.7,293,5.3
133,232500.0,1987-88,6164000.0,0.0377190136275146,1.1,47.5,25.2,77.5,325,7.5
134,250000.0,1988-89,7232000.0,0.03456858407079646,1.1,47.5,25.2,77.5,325,7.5
135,500000.0,1990-91,11871000.0,0.04211945076236206,1.1,47.5,25.2,77.5,325,7.5
136,550000.0,1991-92,12500000.0,0.044,1.1,47.5,25.2,77.5,325,7.5
137,3000000.0,2014-15,63065000.0,0.047569967493855544,0.7,51.3,0.0,48.1,41,2.3
138,3000000.0,2015-16,70000000.0,0.04285714285714286,0.7,51.3,0.0,48.1,41,2.3
146,4027320.0,2006-07,53135000.0,0.07579410934412346,2.0,49.1,28.3,81.0,950,19.6
147,4329360.0,2007-08,55630000.0,0.07782419557792558,2.0,49.1,28.3,81.0,950,19.6
148,4631400.0,2008-09,58680000.0,0.07892638036809815,2.0,49.1,28.3,81.0,950,19.6
149,5844827.0,2009-10,57700000.0,0.10129682842287695,2.0,49.1,28.3,81.0,950,19.6
150,11244000.0,2010-11,58044000.0,0.1937151126731445,2.0,49.1,28.3,81.0,950,19.6
151,12372000.0,2011-12,58044000.0,0.21314864585486873,2.0,49.1,28.3,81.0,950,19.6
152,13500000.0,2012-13,58044000.0,0.23258217903659292,2.0,49.1,28.3,81.0,950,19.6
153,14128000.0,2013-14,58679000.0,0.24076756590943948,2.0,49.1,28.3,81.0,950,19.6
154,16006000.0,2014-15,63065000.0,0.2538016332355506,2.0,49.1,28.3,81.0,950,19.6
155,19500000.0,2015-16,70000000.0,0.2785714285714286,2.0,49.1,28.3,81.0,950,19.6
156,20575005.0,2016-17,94143000.0,0.21855055606895893,2.0,49.1,28.3,81.0,950,19.6
157,21461010.0,2017-18,99093000.0,0.21657443008083316,2.0,49.1,28.3,81.0,950,19.6
160,490000.0,1995-96,23000000.0,0.021304347826086957,2.7,38.9,35.4,75.6,307,5.5
161,521000.0,1996-97,24363000.0,0.021384886918688176,2.7,38.9,35.4,75.6,307,5.5
162,562380.0,1997-98,26900000.0,0.02090631970260223,2.7,38.9,35.4,75.6,307,5.5
163,1980000.0,1999-00,34000000.0,0.05823529411764706,2.7,38.9,35.4,75.6,307,5.5
164,2160000.0,2000-01,35500000.0,0.06084507042253521,2.7,38.9,35.4,75.6,307,5.5
165,1995741.0,2001-02,42500000.0,0.04695861176470588,2.7,38.9,35.4,75.6,307,5.5
166,2149259.0,2002-03,40271000.0,0.053369893968364335,2.7,38.9,35.4,75.6,307,5.5
167,2302778.0,2003-04,43840000.0,0.0525268704379562,2.7,38.9,35.4,75.6,307,5.5
168,1319400.0,2000-01,35500000.0,0.03716619718309859,1.2,42.2,33.9,81.3,187,9.0
169,1418400.0,2001-02,42500000.0,0.033374117647058825,1.2,42.2,33.9,81.3,187,9.0
170,1517280.0,2002-03,40271000.0,0.037676740085917905,1.2,42.2,33.9,81.3,187,9.0
171,2168193.0,2003-04,43840000.0,0.04945695711678832,1.2,42.2,33.9,81.3,187,9.0
172,79029.0,2004-05,43870000.0,0.0018014360610895828,1.2,42.2,33.9,81.3,187,9.0
174,2403120.0,2008-09,58680000.0,0.040952965235173826,0.7,41.0,34.0,69.8,67,4.2
175,2583360.0,2009-10,57700000.0,0.044772270363951476,0.7,41.0,34.0,69.8,67,4.2
176,90465.0,2010-11,58044000.0,0.0015585590241885467,0.7,41.0,34.0,69.8,67,4.2
177,750000.0,1991-92,12500000.0,0.06,0.9,51.8,28.6,63.4,286,8.9
178,942000.0,1992-93,14000000.0,0.06728571428571428,0.9,51.8,28.6,63.4,286,8.9
179,1160000.0,1993-94,15175000.0,0.07644151565074135,0.9,51.8,28.6,63.4,286,8.9
180,1377500.0,1994-95,15964000.0,0.08628789776998246,0.9,51.8,28.6,63.4,286,8.9
181,1595000.0,1995-96,23000000.0,0.06934782608695653,0.9,51.8,28.6,63.4,286,8.9
182,653350.0,2001-02,42500000.0,0.015372941176470587,0.9,51.8,28.6,63.4,286,8.9
183,100000.0,1987-88,6164000.0,0.016223231667748216,1.0,45.9,32.4,87.0,169,4.4
184,150000.0,1988-89,7232000.0,0.020741150442477877,1.0,45.9,32.4,87.0,169,4.4
185,250000.0,1990-91,11871000.0,0.02105972538118103,1.0,45.9,32.4,87.0,169,4.4
186,1713720.0,2017-18,99093000.0,0.017294057097877753,1.0,59.0,18.3,73.2,152,9.6
187,200000.0,1995-96,23000000.0,0.008695652173913044,1.7,35.0,31.7,63.0,117,2.9
188,247500.0,1996-97,24363000.0,0.010158847432582194,1.7,35.0,31.7,63.0,117,2.9
189,35000.0,1997-98,26900000.0,0.0013011152416356876,1.7,35.0,31.7,63.0,117,2.9
190,510000.0,1999-00,34000000.0,0.015,1.7,35.0,31.7,63.0,117,2.9
191,473604.0,2011-12,58044000.0,0.00815939632003308,1.0,47.1,13.3,68.2,388,4.8
192,3000000.0,2012-13,58044000.0,0.05168492867479843,1.0,47.1,13.3,68.2,388,4.8
193,3060000.0,2013-14,58679000.0,0.05214812795037407,1.0,47.1,13.3,68.2,388,4.8
194,948163.0,2014-15,63065000.0,0.015034694362958852,1.0,47.1,13.3,68.2,388,4.8
195,3700000.0,2015-16,70000000.0,0.05285714285714286,1.0,47.1,13.3,68.2,388,4.8
196,4000000.0,2016-17,94143000.0,0.04248855464559234,1.0,47.1,13.3,68.2,388,4.8
197,332817.0,2001-02,42500000.0,0.007830988235294118,0.5,43.9,18.8,77.8,478,4.9
198,512435.0,2002-03,40271000.0,0.012724665391969408,0.5,43.9,18.8,77.8,478,4.9
199,1510000.0,2003-04,43840000.0,0.03444343065693431,0.5,43.9,18.8,77.8,478,4.9
200,1950625.0,2004-05,43870000.0,0.04446375655345339,0.5,43.9,18.8,77.8,478,4.9
201,1670000.0,2005-06,49500000.0,0.03373737373737374,0.5,43.9,18.8,77.8,478,4.9
202,1803600.0,2006-07,53135000.0,0.03394372823939023,0.5,43.9,18.8,77.8,478,4.9
203,998398.0,2007-08,55630000.0,0.017947114866079455,0.5,43.9,18.8,77.8,478,4.9
204,1300000.0,2008-09,58680000.0,0.022154055896387186,0.5,43.9,18.8,77.8,478,4.9
205,1300000.0,2009-10,57700000.0,0.022530329289428077,0.5,43.9,18.8,77.8,478,4.9
206,1229255.0,2010-11,58044000.0,0.021177985666046447,0.5,43.9,18.8,77.8,478,4.9
207,1785000.0,1996-97,24363000.0,0.07326683905922916,3.4,45.2,40.0,89.4,1300,18.9
208,2052360.0,1997-98,26900000.0,0.07629591078066915,3.4,45.2,40.0,89.4,1300,18.9
209,2320000.0,1998-99,30000000.0,0.07733333333333334,3.4,45.2,40.0,89.4,1300,18.9
210,9000000.0,1999-00,34000000.0,0.2647058823529412,3.4,45.2,40.0,89.4,1300,18.9
211,10130000.0,2000-01,35500000.0,0.2853521126760563,3.4,45.2,40.0,89.4,1300,18.9
212,11250000.0,2001-02,42500000.0,0.2647058823529412,3.4,45.2,40.0,89.4,1300,18.9
213,12375000.0,2002-03,40271000.0,0.30729308931985794,3.4,45.2,40.0,89.4,1300,18.9
214,13500000.0,2003-04,43840000.0,0.3079379562043796,3.4,45.2,40.0,89.4,1300,18.9
215,14625000.0,2004-05,43870000.0,0.33337132436744926,3.4,45.2,40.0,89.4,1300,18.9
216,13223140.0,2005-06,49500000.0,0.26713414141414143,3.4,45.2,40.0,89.4,1300,18.9
217,14611570.0,2006-07,53135000.0,0.2749895549073116,3.4,45.2,40.0,89.4,1300,18.9
218,16000000.0,2007-08,55630000.0,0.28761459644076937,3.4,45.2,40.0,89.4,1300,18.9
219,18388430.0,2008-09,58680000.0,0.3133679277436946,3.4,45.2,40.0,89.4,1300,18.9
220,18776860.0,2009-10,57700000.0,0.3254221837088388,3.4,45.2,40.0,89.4,1300,18.9
221,10000000.0,2010-11,58044000.0,0.17228309558266142,3.4,45.2,40.0,89.4,1300,18.9
222,10000000.0,2011-12,58044000.0,0.17228309558266142,3.4,45.2,40.0,89.4,1300,18.9
223,3090000.0,2012-13,58044000.0,0.05323547653504238,3.4,45.2,40.0,89.4,1300,18.9
224,3229050.0,2013-14,58679000.0,0.055029056391554046,3.4,45.2,40.0,89.4,1300,18.9
225,901920.0,2004-05,43870000.0,0.020558924093913838,1.3,47.5,28.2,70.9,820,8.1
226,969696.0,2005-06,49500000.0,0.01958981818181818,1.3,47.5,28.2,70.9,820,8.1
227,1037280.0,2006-07,53135000.0,0.019521595934882844,1.3,47.5,28.2,70.9,820,8.1
228,1868141.0,2007-08,55630000.0,0.03358153873809096,1.3,47.5,28.2,70.9,820,8.1
229,2500000.0,2008-09,58680000.0,0.04260395364689843,1.3,47.5,28.2,70.9,820,8.1
230,2500000.0,2009-10,57700000.0,0.043327556325823226,1.3,47.5,28.2,70.9,820,8.1
231,3000000.0,2010-11,58044000.0,0.05168492867479843,1.3,47.5,28.2,70.9,820,8.1
232,3150000.0,2011-12,58044000.0,0.05426917510853835,1.3,47.5,28.2,70.9,820,8.1
233,3300000.0,2012-13,58044000.0,0.05685342154227827,1.3,47.5,28.2,70.9,820,8.1
234,4494382.0,2013-14,58679000.0,0.07659268222021506,1.3,47.5,28.2,70.9,820,8.1
235,4831461.0,2014-15,63065000.0,0.07661081423927693,1.3,47.5,28.2,70.9,820,8.1
236,5168539.0,2015-16,70000000.0,0.07383627142857142,1.3,47.5,28.2,70.9,820,8.1
237,5505618.0,2016-17,94143000.0,0.058481437812689205,1.3,47.5,28.2,70.9,820,8.1
238,1471382.0,2017-18,99093000.0,0.014848495857426862,1.3,47.5,28.2,70.9,820,8.1
239,1005960.0,2007-08,55630000.0,0.018083048714722272,0.3,38.1,29.2,74.3,38,3.1
240,1081440.0,2008-09,58680000.0,0.018429447852760735,0.3,38.1,29.2,74.3,38,3.1
241,150000.0,1994-95,15964000.0,0.009396141317965422,0.7,48.9,14.3,48.7,139,5.4
242,350000.0,1995-96,23000000.0,0.015217391304347827,0.7,48.9,14.3,48.7,139,5.4
243,301875.0,1999-00,34000000.0,0.008878676470588235,4.8,38.3,35.4,72.9,671,10.1
244,423500.0,2000-01,35500000.0,0.011929577464788732,4.8,38.3,35.4,72.9,671,10.1
245,625000.0,2001-02,42500000.0,0.014705882352941176,4.8,38.3,35.4,72.9,671,10.1
246,37344.0,2002-03,40271000.0,0.0009273174244493556,4.8,38.3,35.4,72.9,671,10.1
247,688679.0,2003-04,43840000.0,0.015708918795620436,4.8,38.3,35.4,72.9,671,10.1
248,3500000.0,2004-05,43870000.0,0.07978117164349213,4.8,38.3,35.4,72.9,671,10.1
249,3850000.0,2005-06,49500000.0,0.07777777777777778,4.8,38.3,35.4,72.9,671,10.1
250,4200000.0,2006-07,53135000.0,0.07904394466923872,4.8,38.3,35.4,72.9,671,10.1
251,4550000.0,2007-08,55630000.0,0.0817904008628438,4.8,38.3,35.4,72.9,671,10.1
252,4900000.0,2008-09,58680000.0,0.08350374914792093,4.8,38.3,35.4,72.9,671,10.1
253,4300000.0,2009-10,57700000.0,0.07452339688041594,4.8,38.3,35.4,72.9,671,10.1
254,753133.0,2009-10,57700000.0,0.01305256499133449,4.8,38.3,35.4,72.9,671,10.1
255,200000.0,1995-96,23000000.0,0.008695652173913044,0.8,40.3,7.7,67.1,294,6.2
256,385000.0,1999-00,34000000.0,0.011323529411764706,0.8,40.3,7.7,67.1,294,6.2
257,600000.0,2000-01,35500000.0,0.016901408450704224,0.8,40.3,7.7,67.1,294,6.2
258,2175000.0,2001-02,42500000.0,0.051176470588235295,0.8,40.3,7.7,67.1,294,6.2
259,2392500.0,2002-03,40271000.0,0.05940999726850587,0.8,40.3,7.7,67.1,294,6.2
260,2610000.0,2003-04,43840000.0,0.059534671532846715,0.8,40.3,7.7,67.1,294,6.2
261,1200000.0,2004-05,43870000.0,0.027353544563483018,0.8,40.3,7.7,67.1,294,6.2
262,225000.0,1995-96,23000000.0,0.009782608695652175,0.4,45.5,50.0,63.3,85,4.5
263,247500.0,1996-97,24363000.0,0.010158847432582194,0.4,45.5,50.0,63.3,85,4.5
264,2563320.0,2010-11,58044000.0,0.04416167045689477,1.2,42.3,33.7,74.7,670,7.7
265,2755560.0,2011-12,58044000.0,0.04747364068637585,1.2,42.3,33.7,74.7,670,7.7
266,2947800.0,2012-13,58044000.0,0.050785610915856934,1.2,42.3,33.7,74.7,670,7.7
267,3700000.0,2013-14,58679000.0,0.06305492595306668,1.2,42.3,33.7,74.7,670,7.7
268,981084.0,2014-15,63065000.0,0.015556711329580591,1.2,42.3,33.7,74.7,670,7.7
269,7500000.0,2015-16,70000000.0,0.10714285714285714,1.2,42.3,33.7,74.7,670,7.7
270,7680965.0,2016-17,94143000.0,0.08158827528334554,1.2,42.3,33.7,74.7,670,7.7
271,7319035.0,2017-18,99093000.0,0.07386026258161525,1.2,42.3,33.7,74.7,670,7.7
272,105696.0,2006-07,53135000.0,0.0019891973275618707,0.4,47.4,0.0,44.4,428,3.7
273,75000.0,2006-07,53135000.0,0.0014114990119506916,0.4,47.4,0.0,44.4,428,3.7
274,35232.0,2006-07,53135000.0,0.0006630657758539569,0.4,47.4,0.0,44.4,428,3.7
275,687456.0,2007-08,55630000.0,0.012357648750674096,0.4,47.4,0.0,44.4,428,3.7
276,797581.0,2008-09,58680000.0,0.013592041581458759,0.4,47.4,0.0,44.4,428,3.7
277,855189.0,2009-10,57700000.0,0.014821299826689775,0.4,47.4,0.0,44.4,428,3.7
278,2225000.0,2010-11,58044000.0,0.03833298876714217,0.4,47.4,0.0,44.4,428,3.7
279,2403000.0,2011-12,58044000.0,0.04139962786851354,0.4,47.4,0.0,44.4,428,3.7
280,1069509.0,2012-13,58044000.0,0.018425832127351664,0.4,47.4,0.0,44.4,428,3.7
281,409167.0,2014-15,63065000.0,0.006488020296519464,0.4,47.4,0.0,44.4,428,3.7
282,1650000.0,2015-16,70000000.0,0.023571428571428573,0.4,47.4,0.0,44.4,428,3.7
283,1551659.0,2016-17,94143000.0,0.016481937053206292,0.4,47.4,0.0,44.4,428,3.7
284,288171.0,2001-02,42500000.0,0.0067804941176470585,0.5,53.2,22.1,65.4,695,5.4
285,512435.0,2002-03,40271000.0,0.012724665391969408,0.5,53.2,22.1,65.4,695,5.4
286,638679.0,2003-04,43840000.0,0.014568407846715328,0.5,53.2,22.1,65.4,695,5.4
287,1600000.0,2004-05,43870000.0,0.03647139275131069,0.5,53.2,22.1,65.4,695,5.4
288,3500000.0,2005-06,49500000.0,0.0707070707070707,0.5,53.2,22.1,65.4,695,5.4
289,998398.0,2008-09,58680000.0,0.01701428084526244,0.5,53.2,22.1,65.4,695,5.4
290,3650000.0,2009-10,57700000.0,0.0632582322357019,0.5,53.2,22.1,65.4,695,5.4
291,4533300.0,2010-11,58044000.0,0.0781010957204879,0.5,53.2,22.1,65.4,695,5.4
292,4234000.0,2011-12,58044000.0,0.07294466266969885,0.5,53.2,22.1,65.4,695,5.4
293,4526000.0,2012-13,58044000.0,0.07797532906071256,0.5,53.2,22.1,65.4,695,5.4
